/SiMCosta RJ - Ilha do Pai - Cia de Docas
/latitude = -22.99277544
/longitude = -43.09056758



/Parameters:
/Tp: Wave Peak Period  or Peak period = Wave period associated with the largest peak in the power spectrum (seconds)
/Dp: Wave Peak Direction *true north reference (degrees)
/Tp_sea: Peak Sea Wave Period associated with the largest peak in the sea region of the power spectrum. (seconds)
/Dp_sea: Peak Sea Wave Direction - peak sea direction at the peak period in the sea region relative to true north reference (degrees)
/Hsig_sea: Significant Wave Height in the sea region of the power spectrum. (meters)
/Tp_swell: Peak Swell Wave Period associated with the largest peak in the swell region of the power spectrum. (seconds)
/Dp_swell: Peak Swell Wave Direction associated with the largest peak in the swell region of the power spectrum. true north reference (degrees)
/Hsig_swell: Significant Wave Height in the swell region of the power spectrum. (meters)
/Hmax: Maximum Wave Height or Height of Largest Wave from Zero Crossing Analysis (meters)
/Tmax: Maximum Wave Height or Period of Largest Wave from Zero Crossing Analysis (seconds)
/Tavg: Average Wave Period (seconds)
/Avg_Wv_Dir_N: Average Wave Direction, true north reference (degrees)
/HM0: Significant Wave Height Spectral Moment (meters)
/Tmp: Average Water Temperature (degree Celsius)
/Avg_Sal: Average Salinity (psu)
/Avg_Con: Average Conductivity (mS/cm)
/Avg_PH: Average pH (mV)
/Avg_Turb: Average Turbidity (FNU)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Tp,Dp,Tp_sea,Dp_sea,Hsig_sea,Tp_swell,Dp_swell,Hsig_swell,Hmax,Tmax,Tavg,Avg_Wv_Dir_N,HM0,Tmp,Avg_Sal,Avg_Con,Avg_PH,Avg_Turb
2024,1,17,20,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.25,32.34,5.17,9.12,2.22
2024,1,17,20,20,0,11.64,176,7.11,112.17,0.78,11.64,176,0.713,1.23,6.75,4.93,134.46,1.06,27.6,32.13,5.17,9.13,2.18
2024,1,17,20,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.84,32.04,5.18,9.14,2.28
2024,1,17,20,30,0,11.64,166.06,7.31,113.3,0.78,11.64,166.06,0.622,1.59,8,5.74,122.16,1,26.43,32.71,5.14,9.03,1.74
2024,1,17,20,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.88,32.51,5.15,9.03,1.84
2024,1,17,20,40,0,12.19,173.65,6.92,103.36,0.81,12.19,173.65,0.678,1.62,12.5,5.65,126.22,1.06,26.5,32.66,5.14,9,1.62
2024,1,17,20,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.36,32.72,5.13,8.98,1.46
2024,1,17,20,50,0,12.19,180.48,6.92,101.27,0.77,12.19,180.48,0.811,1.38,11.5,6.49,136.54,1.12,26.16,32.81,5.12,8.95,1.48
2024,1,17,20,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.28,32.74,5.13,8.96,1.6
2024,1,17,21,0,0,12.19,184.67,6.74,107.88,0.75,12.19,184.67,0.828,1.62,10.25,5.86,145.36,1.12,26.68,32.56,5.14,8.99,1.7
2024,1,17,21,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.63,32.58,5.14,8.98,1.73
2024,1,17,21,10,0,11.64,186.02,7.31,112.69,0.74,11.64,186.02,0.772,1.5,10.75,5.27,145.06,1.07,26.49,32.7,5.14,8.96,1.65
2024,1,17,21,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.39,32.77,5.14,8.95,1.53
2024,1,17,21,20,0,11.64,185.66,7.31,107.87,0.77,11.64,185.66,0.676,1.33,8.75,5.7,136.56,1.02,26.95,32.4,5.15,9,1.83
2024,1,17,21,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.12,32.33,5.15,9.04,2.01
2024,1,17,21,30,0,12.19,160.48,7.31,105.23,0.75,12.19,160.48,0.741,1.63,11,5.73,131.44,1.06,26.76,32.61,5.16,9.01,1.74
2024,1,17,21,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.85,32.59,5.16,9,1.67
2024,1,17,21,40,0,12.19,167.64,7.53,104.88,0.75,12.19,167.64,0.816,1.82,11.5,6.32,134.97,1.11,25.85,33.09,5.13,8.91,1.29
2024,1,17,21,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.82,33.16,5.14,8.89,1.28
2024,1,17,21,50,0,12.19,171.8,7.53,109.31,0.76,12.19,171.8,0.832,1.31,9.5,6.2,136.46,1.13,26.28,32.95,5.16,8.94,1.37
2024,1,17,21,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.92,33.16,5.15,8.89,1.24
2024,1,17,22,0,0,11.64,181.1,8.26,119.57,0.78,11.64,181.1,0.799,1.5,10.25,5.88,138.95,1.12,26.06,33.11,5.16,8.91,1.31
2024,1,17,22,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.22,33.05,5.16,8.92,1.31
2024,1,17,22,10,0,11.64,170.01,6.4,104.48,0.77,11.64,170.01,0.799,1.64,12.25,5.89,136.02,1.11,26.34,33.01,5.17,8.94,1.37
2024,1,17,22,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.42,32.97,5.17,8.95,1.34
2024,1,17,22,20,0,11.64,173.71,6.4,103.29,0.76,11.64,173.71,0.855,1.65,12.25,6.35,142.97,1.14,26.56,32.88,5.17,8.96,1.59
2024,1,17,22,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.78,32.73,5.17,8.98,1.51
2024,1,17,22,30,0,11.64,171.37,8.26,121.49,0.76,11.64,171.37,0.771,1.14,12.5,5.26,136.69,1.08,26.93,32.61,5.17,9.01,1.64
2024,1,17,22,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.83,32.65,5.17,9,1.57
2024,1,17,22,40,0,11.64,177.34,8,114.34,0.78,11.64,177.34,0.743,1.46,9.75,6.18,134.41,1.07,26.77,32.6,5.16,8.99,1.82
2024,1,17,22,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.65,32.64,5.15,8.97,1.81
2024,1,17,22,50,0,11.64,169.71,8,115.05,0.78,11.64,169.71,0.829,1.69,11.5,6.72,135.6,1.14,26.64,32.63,5.15,8.96,1.77
2024,1,17,22,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.62,32.61,5.14,8.95,1.6
2024,1,17,23,0,0,11.64,175.36,8,109.2,0.76,11.64,175.36,0.868,1.66,12,5.92,146.76,1.15,26.62,32.61,5.14,8.96,1.61
2024,1,17,23,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.78,32.49,5.14,8.97,1.59
2024,1,17,23,10,0,11.64,174.17,8,113.29,0.74,11.64,174.17,0.9,2.2,11.5,5.96,148.64,1.17,26.93,32.41,5.14,8.99,1.55
2024,1,17,23,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.91,32.58,5.17,8.98,1.49
2024,1,17,23,20,0,11.64,162.75,8.26,114.47,0.74,11.64,162.75,0.831,2.2,11.5,7.01,139.12,1.11,26.91,32.67,5.18,8.98,1.44
2024,1,17,23,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.82,32.81,5.19,8.97,1.41
2024,1,17,23,30,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.68,32.99,5.2,8.95,1.34
2024,1,17,23,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.48,33.21,5.21,8.92,1.35
2024,1,17,23,40,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.34,33.37,5.22,8.89,1.23
2024,1,17,23,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.35,33.45,5.23,8.88,1.24
2024,1,17,23,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.37,33.48,5.24,8.88,1.17
2024,1,17,23,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.3,33.57,5.24,8.87,1.11
2024,1,18,0,0,0,11.64,174.28,7.53,115.71,0.78,11.64,174.28,0.688,1.47,9,4.9,138.89,1.04,26.29,33.66,5.26,8.87,1.14
2024,1,18,0,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.29,33.72,5.26,8.86,1.03
2024,1,18,0,10,0,11.64,159.46,8.53,129.74,0.74,11.64,159.46,0.621,1.57,10.75,5.89,133.85,0.97,26.32,33.75,5.27,8.85,0.99
2024,1,18,0,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.3,33.82,5.28,8.85,0.92
2024,1,18,0,20,0,11.64,167.47,8.53,119.44,0.72,11.64,167.47,0.716,1.59,11.75,6.45,141.1,1.01,26.25,33.9,5.29,8.84,0.9
2024,1,18,0,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.3,33.98,5.3,8.82,0.84
2024,1,18,0,30,0,11.64,180.37,8.26,123.95,0.73,11.64,180.37,0.825,1.69,9.25,5.95,150.74,1.1,26.3,34.04,5.31,8.82,0.84
2024,1,18,0,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.37,34.06,5.32,8.82,0.8
2024,1,18,0,40,0,11.64,175.03,8.26,116.24,0.75,11.64,175.03,0.831,1.38,10.75,4.93,146.11,1.12,26.33,34.12,5.32,8.82,0.83
2024,1,18,0,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.27,34.23,5.33,8.8,0.74
2024,1,18,0,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.09,34.28,5.32,8.79,0.77
2024,1,18,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.17,34.3,5.33,8.78,0.75
2024,1,18,1,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.16,34.33,5.34,8.78,0.71
2024,1,18,1,10,0,11.64,176.85,4.57,100.49,0.79,11.64,176.85,0.909,1.44,10.5,4.65,148.9,1.21,26.33,34.39,5.36,8.78,0.7
2024,1,18,1,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.29,34.4,5.36,8.78,0.73
2024,1,18,1,20,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.21,34.42,5.35,8.78,0.68
2024,1,18,1,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.28,34.41,5.36,8.78,0.69
2024,1,18,1,30,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.29,34.4,5.36,8.78,0.73
2024,1,18,1,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.46,34.43,5.38,8.79,0.83
2024,1,18,1,40,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.32,34.47,5.37,8.79,0.67
2024,1,18,1,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.34,34.53,5.38,8.77,0.68
2024,1,18,1,50,0,11.64,175.97,9.85,170,0.82,11.64,175.97,0.819,1.59,9,5.32,150.36,1.16,26.71,34.45,5.41,8.8,0.76
2024,1,18,1,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.71,34.41,5.4,8.8,0.76
2024,1,18,2,0,0,11.64,177.28,9.85,177.38,0.81,11.64,177.28,0.839,2.22,11.5,5.51,151.82,1.17,26.44,34.2,5.35,8.79,0.77
2024,1,18,2,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.17,33.33,5.2,8.8,1.02
2024,1,18,2,10,0,11.13,171.36,9.85,171.76,0.79,11.13,171.36,0.946,1.66,11,12.98,156.98,1.23,26.16,33.44,5.21,8.79,0.98
2024,1,18,2,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.09,33.42,5.2,8.78,0.98
2024,1,18,2,20,0,11.64,178.67,7.53,115.71,0.77,11.64,178.67,0.906,1.56,10.25,5.37,153.67,1.19,26.05,33.46,5.2,8.78,0.96
2024,1,18,2,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.01,33.59,5.22,8.77,0.92
2024,1,18,2,30,0,11.13,171.54,6.74,107.78,0.79,11.13,171.54,0.784,1.67,9,5.33,142.25,1.12,25.97,33.64,5.22,8.76,0.96
2024,1,18,2,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.97,33.78,5.24,8.76,1.04
2024,1,18,2,40,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.92,33.75,5.23,8.75,0.9
2024,1,18,2,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.91,33.72,5.23,8.74,0.89
2024,1,18,2,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.91,33.56,5.2,8.74,0.98
2024,1,18,2,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.93,33.71,5.23,8.74,0.94
2024,1,18,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.84,33.75,5.22,8.73,1.18
2024,1,18,3,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.72,33.68,5.2,8.72,3.13
2024,1,18,3,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.65,33.52,5.17,8.72,3.5
2024,1,18,3,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.68,33.25,5.14,8.73,2.49
2024,1,18,3,20,0,11.64,194,9.85,163.23,0.84,11.64,194,0.968,1.78,10.25,6.15,165.91,1.28,25.69,33.37,5.15,8.73,1.06
2024,1,18,3,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.7,33.55,5.18,8.72,0.9
2024,1,18,3,30,0,10.67,184.89,9.85,163.4,0.84,10.67,184.89,0.956,2.17,11,6.42,160.85,1.27,25.67,33.6,5.18,8.72,0.85
2024,1,18,3,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.68,33.51,5.17,8.73,0.81
2024,1,18,3,40,0,11.13,172.93,9.85,166.34,0.84,11.13,172.93,1.015,1.95,9.75,6.68,159.54,1.32,25.56,32.65,5.04,8.77,1.03
2024,1,18,3,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.47,33.02,5.08,8.75,0.93
2024,1,18,3,50,0,11.64,173.98,9.85,160.57,0.89,11.64,173.98,1.123,1.88,10.5,6.93,160.96,1.43,25.44,33.23,5.11,8.75,0.88
2024,1,18,3,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.42,33.23,5.11,8.77,0.95
2024,1,18,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.41,33.27,5.11,8.78,0.9
2024,1,18,4,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.32,33.04,5.07,8.79,0.92
2024,1,18,4,10,0,11.64,178.15,9.85,158.72,0.86,11.64,178.15,0.998,1.92,8.75,6.14,151.49,1.32,25.12,33.24,5.08,8.78,0.84
2024,1,18,4,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.96,33.12,5.05,8.79,0.86
2024,1,18,4,20,0,11.64,176.5,9.85,176.57,0.81,11.64,176.5,1.034,2.12,11.25,6.79,150.13,1.31,24.9,33.18,5.05,8.8,0.9
2024,1,18,4,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.92,33.13,5.04,8.8,0.87
2024,1,18,4,30,0,11.13,176.87,9.85,182.46,0.88,11.13,176.87,1.036,2.18,10.5,6.81,154.07,1.36,24.95,33.03,5.03,8.8,0.95
2024,1,18,4,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.97,33.13,5.05,8.8,0.97
2024,1,18,4,40,0,11.13,172.82,9.85,178.3,0.92,11.13,172.82,1.01,2.04,11.5,6.4,153.32,1.36,25.29,32.87,5.05,8.83,0.97
2024,1,18,4,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.28,33.06,5.07,8.81,1
2024,1,18,4,50,0,11.13,178.01,9.85,175.03,0.94,11.13,178.01,0.939,1.87,11.75,5.21,153.06,1.33,25.25,33.3,5.1,8.8,0.94
2024,1,18,4,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.21,33.51,5.12,8.78,0.88
2024,1,18,5,0,0,11.64,173.05,9.85,169.96,0.88,11.64,173.05,0.976,2,11.5,6.57,153.73,1.32,25.15,33.54,5.12,8.77,0.83
2024,1,18,5,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.11,33.51,5.12,8.77,0.83
2024,1,18,5,10,0,11.64,177.21,9.85,167.62,0.86,11.64,177.21,0.92,1.63,10.5,6.84,156.49,1.26,25.03,33.56,5.11,8.77,0.83
2024,1,18,5,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.01,33.41,5.09,8.78,0.84
2024,1,18,5,20,0,10.67,184.77,9.85,164.49,0.87,10.67,184.77,0.994,1.64,11.5,7.11,160.61,1.32,24.99,33.36,5.08,8.78,0.9
2024,1,18,5,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.93,33.35,5.08,8.77,0.87
2024,1,18,5,30,0,10.67,182.24,9.85,171.38,0.86,10.67,182.24,0.915,1.61,11.5,6.93,158.91,1.26,24.85,33.41,5.08,8.77,0.83
2024,1,18,5,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.8,33.52,5.09,8.76,0.84
2024,1,18,5,40,0,10.67,180.36,9.85,174.96,0.84,10.67,180.36,0.881,1.89,10.25,5.62,158.27,1.22,24.73,33.53,5.08,8.76,0.88
2024,1,18,5,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.9,33.15,5.05,8.77,0.94
2024,1,18,5,50,0,10.67,172.33,9.85,178.8,0.88,10.67,172.33,0.929,2.02,11,5.78,150.95,1.28,24.85,33.24,5.05,8.77,0.86
2024,1,18,5,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.87,33.4,5.08,8.75,0.85
2024,1,18,6,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.98,33.29,5.07,8.76,0.84
2024,1,18,6,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.9,33.27,5.06,8.76,0.87
2024,1,18,6,10,0,11.13,167.1,9.85,175.95,0.94,11.13,167.1,0.974,2.19,10.25,5.72,150.09,1.35,24.92,33.25,5.06,8.75,0.87
2024,1,18,6,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.81,33.43,5.07,8.74,0.85
2024,1,18,6,20,0,10.24,153.86,9.85,160.96,0.99,10.24,153.86,0.911,1.96,11.5,6.15,145.55,1.35,25,33.03,5.04,8.76,0.9
2024,1,18,6,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.09,32.99,5.04,8.77,0.85
2024,1,18,6,30,0,10.24,178.26,9.85,180.42,1.05,10.24,178.26,0.845,1.85,11.25,5.53,150.46,1.35,25.15,32.84,5.03,8.77,0.9
2024,1,18,6,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.09,32.97,5.04,8.77,0.9
2024,1,18,6,40,0,10.24,168.91,9.85,170.6,1.08,10.24,168.91,0.95,2.01,11,6.63,148.53,1.44,25.12,32.98,5.04,8.77,0.93
2024,1,18,6,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.07,32.94,5.03,8.77,0.9
2024,1,18,6,50,0,10.67,171.14,9.85,181.06,1.07,10.67,171.14,1.061,2.1,11.25,6.43,153.45,1.5,25.05,33,5.04,8.76,0.88
2024,1,18,6,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.02,32.91,5.03,8.76,0.9
2024,1,18,7,0,0,11.13,163.86,9.85,183.47,1.04,11.13,163.86,1.096,2.33,11.25,6.16,156.28,1.51,25.09,32.76,5.01,8.77,0.91
2024,1,18,7,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.09,32.64,5,8.77,0.98
2024,1,18,7,10,0,11.13,170.19,9.85,185.05,1.04,11.13,170.19,1.039,1.79,10.75,6.7,162.08,1.47,24.98,32.9,5.02,8.76,0.95
2024,1,18,7,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.99,32.77,5,8.77,1.04
2024,1,18,7,20,0,11.64,179.14,9.85,186.14,1.02,11.64,179.14,0.961,1.99,10.5,5.64,165.5,1.4,25.17,32.53,4.99,8.77,1.07
2024,1,18,7,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.08,32.82,5.02,8.76,0.97
2024,1,18,7,30,0,11.64,182.49,9.85,187.27,0.99,11.64,182.49,0.917,1.7,12.25,5.77,165.63,1.35,25.04,33.08,5.05,8.75,0.88
2024,1,18,7,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.05,32.69,5,8.76,0.94
2024,1,18,7,40,0,11.64,181.23,9.85,193.13,0.97,11.64,181.23,0.938,2.13,10.25,5.73,160.39,1.35,24.95,32.87,5.01,8.75,0.95
2024,1,18,7,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.91,32.78,5,8.75,0.9
2024,1,18,7,50,0,11.64,175.17,9.85,195.72,0.99,11.64,175.17,0.973,2.09,11,6.14,161.35,1.39,25.07,32.45,4.97,8.75,0.94
2024,1,18,7,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.2,32.09,4.93,8.76,0.99
2024,1,18,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.88,32.75,4.99,8.74,0.94
2024,1,18,8,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.94,32.64,4.98,8.73,0.92
2024,1,18,8,10,0,10.67,183.29,9.85,170.75,1.03,10.67,183.29,1.043,2.08,9.25,5.48,161.74,1.46,24.83,32.72,4.98,8.72,0.86
2024,1,18,8,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.16,32.06,4.92,8.74,0.87
2024,1,18,8,20,0,10.67,174.37,9.85,170.14,1.02,10.67,174.37,0.92,1.58,10.5,6.11,155.46,1.37,25.18,32.05,4.92,8.74,0.91
2024,1,18,8,25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.36,31.75,4.9,8.76,0.92
2024,1,18,8,30,0,10.67,173.72,9.85,184.51,0.99,10.67,173.72,0.873,2.45,10.5,5.96,157.93,1.32,25.46,31.61,4.89,8.76,0.96
2024,1,18,8,35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.36,31.79,4.9,8.75,0.95
2024,1,18,8,40,0,10.67,172.77,9.14,176.55,1.02,10.67,172.77,0.916,1.99,10,6.74,161.88,1.37,25.5,31.48,4.88,8.76,0.96
2024,1,18,8,45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,32.19,4.92,8.72,0.88
2024,1,18,8,50,0,10.67,177.84,9.85,177.89,1.1,10.67,177.84,1.056,2.95,11.25,6.22,161.69,1.52,24.98,32.09,4.91,8.72,0.91
2024,1,18,8,55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.32,31.77,4.9,8.72,0.88
2024,1,18,9,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.5,31.6,4.89,8.74,0.89
2024,1,18,9,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.4,31.71,4.9,8.73,0.93
2024,1,18,9,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.74,31.21,4.86,8.76,1.02
